MECID,Committee Name,Report,Report Year,Report Type,Previous Receipts,Contributions Received,Loans Received, Misc. Receipts, Receipts Subtotal,In-Kind Contributions, Total Receipts This Election,Previous Expenditures,Cash or Check Expenditures,In-Kind Expenditures,Credit Expenditures,Expenditure Subtotal,Total Expenditures,Previous Contributions,Cash/Check Contributions,Credit Contributions,In-Kind Contributions,Contribution Subtotal,Total Contributions,Loan Disbursements,Disbursements Payments,Misc. Disbursements,Total Disbursements,Starting Money on Hand, Monetary Receipts,Check Disbursements,Cash Disbursements,Total Monetary Disbursements,Ending Money on Hand,Outstanding Indebtedness,Loans Recieved,New Expenditures,New Contributions,Payments Made on Loan,Debt Forgiven on Loans,Total Indebtendness
"C000539","TEAMSTERS JOINT COUNCIL NO 13 DRIVE POLITICAL FUND","October Quarterly Report","2011","Full Disclosure","0.0000","1636.6600","0.0000","0.0000","1636.6600","0.0000","1636.6600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2000.0000","0.0000","0.0000","2000.0000","2000.0000","0.0000","0.0000","147.0000","147.0000","2642.4900","1636.6600","2000.0000","0.0000","2147.0000","2132.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000793","ELECTRICAL WORKERS VOL POL EDUC & LEG FUND","October Quarterly Report","2011","Full Disclosure","1.2400","0.0000","0.0000","1.1400","1.1400","0.0000","2.3800","137.8100","0.0000","0.0000","0.0000","0.0000","137.8100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","49863.4300","1.1400","0.0000","0.0000","0.0000","49864.5700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010888","MO CONSUMER LENDERS PAC","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000349","MO ASSOCIATION OF CRIMINAL DEFENSE LAWYERS POLITICAL ACTION COMMITTEE","October Quarterly Report","2011","Full Disclosure","8658.0000","200.0000","0.0000","0.0000","200.0000","0.0000","8858.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","250.0000","500.0000","0.0000","0.0000","500.0000","750.0000","0.0000","0.0000","0.0000","0.0000","14865.9500","200.0000","500.0000","0.0000","500.0000","14565.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000629","MO RETAILERS / MO GROCERS ASSOCIATION-PAC","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","27.9500","0.0000","0.0000","0.0000","0.0000","27.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091167","CITIZENS TO ELECT BEN HARRIS","October Quarterly Report","2011","Full Disclosure","500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","500.0000","77.5000","7.0000","0.0000","0.0000","7.0000","84.5000","0.0000","250.0000","0.0000","0.0000","250.0000","250.0000","0.0000","0.0000","0.0000","0.0000","1015.1100","0.0000","257.0000","0.0000","257.0000","758.1100","5500.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5500.0000"
"C071378","CITIZENS FOR GUERNSEY","October Quarterly Report","2011","Full Disclosure","21005.0000","4300.0000","0.0000","0.0000","4300.0000","0.0000","25305.0000","14951.6600","1467.5300","0.0000","0.0000","1467.5300","16419.1900","2500.0000","0.0000","0.0000","0.0000","0.0000","2500.0000","0.0000","0.0000","0.0000","0.0000","51.2800","4300.0000","1467.5300","0.0000","1467.5300","2883.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C011136","CENTRAL MISSOURI BLUE COLLAR WORKERS","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001020","CEDAR COUNTY REPUBLICAN CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111121","CITIZENS TO ELECT JOSH ECKERSON SHERIFF","October Quarterly Report","2011","Full Disclosure","0.0000","576.1800","0.0000","0.0000","576.1800","0.0000","576.1800","0.0000","77.4300","0.0000","0.0000","77.4300","77.4300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","576.1800","77.4300","0.0000","77.4300","498.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000938","PLATTE COUNTY DEMOCRATIC CENTRAL COMMITTEE POLITICAL PARTY COMMITTEE","October Quarterly Report","2011","Full Disclosure","4613.9900","382.1800","0.0000","0.0000","382.1800","0.0000","4996.1700","2649.8800","797.2500","0.0000","0.0000","797.2500","3447.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3316.6600","382.1800","797.2500","0.0000","797.2500","2901.5900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091161","SHOWME BETTER COURTS","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111142","COMMITTEE TO ELECT RANDEE KAISER SHERIFF","October Quarterly Report","2011","Full Disclosure","0.0000","3826.0000","0.0000","0.0000","3826.0000","0.0000","3826.0000","0.0000","93.7600","0.0000","0.0000","93.7600","93.7600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3826.0000","93.7600","0.0000","93.7600","3732.2400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000105","LIBERTY KIDS FIRST","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111103","BELIEVE IN STEVE LYNCH COMMITTEE","October Quarterly Report","2011","Full Disclosure","2100.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2100.0000","514.4100","1494.0000","0.0000","0.0000","1494.0000","2008.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1585.5900","0.0000","1494.0000","0.0000","1494.0000","91.5900","2000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2000.0000"
"C081302","DEMOCRATIC 141ST STATE COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091076","CITIZENS TO ELECT CHRIS WRIGLEY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041455","DEMOCRATIC ALLIANCE","October Quarterly Report","2011","Full Disclosure","16266.8400","0.0000","0.0000","0.2200","0.2200","0.0000","16267.0600","8536.9700","0.0000","0.0000","0.0000","0.0000","8536.9700","5925.0000","350.0000","0.0000","0.0000","350.0000","6275.0000","0.0000","0.0000","0.0000","0.0000","1820.4500","0.2200","350.0000","0.0000","350.0000","1470.6700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000827","CITIZENS FOR MISSOURI COURTS","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1559.3300","600.0000","0.0000","0.0000","600.0000","2159.3300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","18791.2500","0.0000","600.0000","0.0000","600.0000","18191.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091275","FRIENDS OF DONNA LICHTENEGGER","October Quarterly Report","2011","Full Disclosure","3225.0000","1550.0000","0.0000","0.0000","1550.0000","0.0000","4775.0000","775.0000","0.0000","0.0000","0.0000","0.0000","775.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5810.0700","1550.0000","0.0000","0.0000","0.0000","7360.0700","4000.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4000.0000"
"C000536","TEAMSTERS LOCAL UNION 541 POLITICAL ACTION FUND","October Quarterly Report","2011","Full Disclosure","86148.0000","8723.0400","0.0000","0.0000","8723.0400","0.0000","94871.0400","0.0000","300.6300","0.0000","0.0000","300.6300","300.6300","66100.0000","9000.0000","0.0000","0.0000","9000.0000","75100.0000","0.0000","0.0000","56.8700","56.8700","16416.8100","8723.0400","9300.6300","0.0000","9357.5000","15782.3500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C011165","0024TH SENATORIAL DEMOCRATIC COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C041590","0073RD DISTRICT DEMOCRATIC LEGISLATIVE COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A101038","SANDY LUCY FOR MAYOR","October Quarterly Report","2011","Full Disclosure","16699.6700","0.0000","0.0000","0.0000","0.0000","0.0000","16699.6700","15007.2600","6.0000","0.0000","0.0000","6.0000","15013.2600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1247.7400","0.0000","0.0000","6.0000","6.0000","1241.7400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000727","KC LIFE INSURANCE COMPANY EMPLOYEES PAC FUND 1","October Quarterly Report","2011","Full Disclosure","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","20.0000","0.0000","0.0000","0.0000","0.0000","20.0000","500.0000","500.0000","0.0000","0.0000","500.0000","1000.0000","0.0000","0.0000","0.0000","0.0000","30246.4100","0.0000","500.0000","0.0000","500.0000","29746.4100","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000770","NORTHLAND DEMOCRATIC CLUB","October Quarterly Report","2011","Full Disclosure","815.0500","307.4500","0.0000","0.0000","307.4500","0.0000","1122.5000","886.9000","161.1700","0.0000","0.0000","161.1700","1048.0700","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1784.8100","307.4500","161.1700","0.0000","161.1700","1931.0900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091232","CITIZENS FOR JEANIE LAUER","October Quarterly Report","2011","Full Disclosure","922.0800","2165.0000","0.0000","0.0000","2683.3500","518.3500","3605.4300","363.3400","1315.7800","0.0000","0.0000","1315.7800","1679.1200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5178.4800","2165.0000","1315.7800","0.0000","1315.7800","6027.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091053","JOHNSON LIBERTY","October Quarterly Report","2011","Full Disclosure","3958.5100","0.0000","0.0000","0.0000","0.0000","0.0000","3958.5100","3295.0000","0.0000","0.0000","0.0000","0.0000","3295.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","273.5200","0.0000","0.0000","0.0000","0.0000","273.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C001117","CITIZENS FOR REARDON","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111125","CONCERNED CITIZENS FOR THE FUTURE OF OUR COMMUNITY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C081454","DON`T TREAD ON ME!","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C091041","GREEN PARTY ST LOUIS CITY CENTRAL COMMITTEE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111117","THE COMMITTEE TO ELECT CHASE D WAGGONER","October Quarterly Report","2011","Full Disclosure","307.0000","0.0000","0.0000","0.0000","0.0000","0.0000","307.0000","7.0000","156.0000","0.0000","0.0000","156.0000","163.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","300.0000","0.0000","156.0000","0.0000","156.0000","144.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"A111111","CITIZENS TO ELECT TERRI VIOLET","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000977","LAFAYETTE COUNTY DEMOCRATIC CENTRAL COMMITTEE","October Quarterly Report","2011","Full Disclosure","0.0000","2860.5000","0.0000","0.0000","2860.5000","0.0000","2860.5000","0.0000","738.3900","0.0000","0.0000","738.3900","738.3900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","111.0900","2860.5000","738.3900","0.0000","738.3900","2233.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C000808","CREVE COEUR TOWNSHIP DEMOCRATIC CLUB","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111140","COMMITTEE TO ELECT JUSTIN HILL","October Quarterly Report","2011","Full Disclosure","0.0000","1150.0000","4500.0000","0.0000","5650.0000","0.0000","5650.0000","0.0000","222.1300","0.0000","0.0000","222.1300","222.1300","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","5650.0000","222.1300","0.0000","222.1300","5427.8700","0.0000","4500.0000","0.0000","0.0000","0.0000","0.0000","4500.0000"
"C061610","FORD FOR KANSAS CITY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010265","CHRISMER FOR GOOD GOVERNMENT","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051150","JACKSON COUNTY LIBERTARIAN PARTY","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C010196","FRED KRATKY FOR STATE REPRESENTATIVE","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C071140","FRIENDS OF MICHELE KRATKY","October Quarterly Report","2011","Full Disclosure","500.0000","1650.0000","0.0000","0.0000","1650.0000","0.0000","2150.0000","2433.3500","1275.0000","0.0000","0.0000","1275.0000","3708.3500","550.0000","0.0000","0.0000","0.0000","0.0000","550.0000","0.0000","0.0000","0.0000","0.0000","49367.9400","1650.0000","1275.0000","0.0000","1275.0000","49742.9400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C111174","CITIZENS TO ELECT LITTLEJOHN","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
"C051047","ASSOCIATION OF ST LOUIS ELECTED OFFICIALS","October Quarterly Report - Limited Activity","2011","Limited Activity","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
